# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Oct  3 16:09:55 2025
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN k2_name:        K2 ID
# COLUMN default_flag:   Default Parameter Set
# COLUMN disposition:    Archive Disposition
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandeperr1: Transit Depth Upper Unc. [%]
# COLUMN pl_trandeperr2: Transit Depth Lower Unc. [%]
# COLUMN pl_trandeplim:  Transit Depth Limit Flag
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_trandurerr1: Transit Duration Upper Unc. [hours]
# COLUMN pl_trandurerr2: Transit Duration Lower Unc. [hours]
# COLUMN pl_trandurlim:  Transit Duration Limit Flag
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_ratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN pl_ratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN pl_ratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr1:    Stellar Density Upper Unc. [g/cm**3]
# COLUMN st_denserr2:    Stellar Density Lower Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
#
loc_rowid,pl_name,hostname,k2_name,default_flag,disposition,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_dens,st_denserr1,st_denserr2,st_denslim
50,EPIC 201352100.01,EPIC 201352100,,0,CANDIDATE,13.38362900000,0.00076000000,-0.00072700000,0,,,,,2.87289326,0.19065085,-0.14348337,0,,,,,,,,,,,,,,,,,0.03230800,0.00186400,-0.00145200,0,5216.00,50.00,-50.00,0,0.815235,0.026738,-0.017747,0,,,,,,,,,4.700000,0.100000,-0.100000,0,,,,
51,EPIC 201352100.01,EPIC 201352100,,1,CANDIDATE,13.38382000000,0.00116000000,-0.00114000000,0,,,,,2.70000000,0.17000000,-0.10000000,0,,,,,608.00,9.00,-9.00,0,0.12000000,,,0,2.2008000,,,0,0.03260000,0.00200000,-0.00110000,0,5113.71,102.61,-100.12,0,0.659730,0.034864,-0.034925,0,0.860000,0.105443,-0.096745,0,-0.57163,0.01518,-0.02330,0,4.733830,0.070764,-0.081435,0,4.222458,1.033121,-0.832267,0
52,EPIC 201357835.01,EPIC 201357835,,1,CANDIDATE,11.89510000000,0.00140000000,-0.00170000000,0,,,,,,,,,,,,,,,,,,,,,,,,,0.03044000,0.00100000,-0.00079000,0,5040.00,,,0,0.680000,0.070000,-0.060000,0,,,,,,,,,,,,,,,,
53,EPIC 201359834.01,EPIC 201359834,,1,CANDIDATE,40.14010000000,0.00120000000,-0.00120000000,0,,,,,20.80000000,7.40000000,-10.00000000,0,,,,,,,,,1.89600000,0.03700000,-0.03700000,0,3.0240000,0.0984000,-0.1128000,0,0.26600000,0.08100000,-0.12800000,0,,,,,0.716000,0.131000,-0.025000,0,,,,,,,,,,,,,,,,
54,EPIC 201366540.01,EPIC 201366540,,1,CANDIDATE,7.44330000000,0.00110000000,-0.00120000000,0,,,,,2.73000000,0.47000000,-2.33000000,0,,,,,,,,,0.11600000,0.01400000,-0.01700000,0,1.6320000,0.3360000,-0.3840000,0,0.03460000,0.00540000,-0.02950000,0,,,,,0.724000,0.053000,-0.041000,0,,,,,,,,,,,,,,,,
55,EPIC 201390927.01,EPIC 201390927,,1,CANDIDATE,2.63800000000,0.00030000000,-0.00029000000,0,,,,,2.91000000,0.40000000,-0.33000000,0,,,,,1313.00,90.00,-88.00,0,0.11000000,,,0,1.6992000,,,0,0.02650000,0.00250000,-0.00190000,0,4264.47,90.05,-90.05,0,,,,,,,,,,,,,,,,,,,,
56,EPIC 201392505.01,EPIC 201392505,,1,CANDIDATE,27.47083000000,0.01089000000,-0.01286000000,0,,,,,3.36000000,0.26000000,-0.18000000,0,,,,,480.00,7.00,-7.00,0,0.15000000,,,0,5.5008000,,,0,0.04120000,0.00320000,-0.00210000,0,4947.03,127.92,-127.97,0,0.749863,0.038988,-0.068500,0,0.810000,0.120024,-0.083058,0,-0.51796,0.02113,-0.03069,0,4.596590,0.090565,-0.096421,0,2.708347,0.738839,-0.738862,0
57,EPIC 201407812.01,EPIC 201407812,,1,CANDIDATE,2.82681210000,,,0,,,,,40.10000000,,,0,,,,,,,,,14.10000000,,,0,6.8000000,,,0,0.45600000,,,0,5736.00,,,0,0.980000,,,0,,,,,,,,,,,,,,,,
58,EPIC 201427007 b,EPIC 201427007,K2-359 b,1,CONFIRMED,0.72091000000,0.00014000000,-0.00014000000,0,,,,,1.50000000,0.20000000,-0.20000000,0,,,,,,,,,,,,,,,,,0.01420000,0.00130000,-0.00067000,0,5633.00,111.00,-111.00,0,0.940000,0.090000,-0.090000,0,,,,,,,,,4.400000,0.070000,-0.070000,0,,,,
59,EPIC 201441872.01,EPIC 201441872,,1,CANDIDATE,4.44044000000,0.00037000000,-0.00038000000,0,,,,,1.32000000,0.15000000,-0.33000000,0,,,,,,,,,0.01414000,0.00088000,-0.00094000,0,2.7120000,0.1680000,-0.3600000,0,0.01147000,0.00096000,-0.00273000,0,,,,,1.053000,0.081000,-0.088000,0,,,,,,,,,,,,,,,,
60,EPIC 201441872.01,EPIC 201441872,,0,CANDIDATE,4.44164210000,,,0,,,,,1.17000000,,,0,,,,,,,,,0.01430000,,,0,2.7400000,,,0,0.01089000,,,0,5547.00,,,0,0.900000,,,0,,,,,,,,,,,,,,,,
61,EPIC 201441872.01,EPIC 201441872,,0,CANDIDATE,4.44125800000,0.00087800000,-0.00094200000,0,,,,,1.12422498,0.84568044,-0.12860819,0,,,,,,,,,,,,,,,,,0.01236000,0.00926800,-0.00133700,0,5450.00,50.00,-50.00,0,0.833852,0.050419,-0.030962,0,,,,,,,,,4.540000,0.100000,-0.100000,0,,,,
62,EPIC 201445732.01,EPIC 201445732,,1,CANDIDATE,11.20381000000,0.00055000000,-0.00055000000,0,,,,,2.18000000,0.33000000,-0.60000000,0,,,,,,,,,0.03540000,0.00270000,-0.00260000,0,1.1328000,0.0912000,-0.1104000,0,0.01820000,0.00150000,-0.00270000,0,,,,,1.100000,0.140000,-0.250000,0,,,,,,,,,,,,,,,,
63,EPIC 201456770.01,EPIC 201456770,,1,CANDIDATE,8.00687500000,0.00137100000,-0.00131400000,0,,,,,2.38400000,0.21000000,-0.18900000,0,,,,,,,,,,,,,2.5000000,,,0,0.02580000,0.00100000,-0.00100000,0,5403.00,138.00,-138.00,0,0.846000,0.056000,-0.051000,0,0.904000,0.395000,-0.272000,0,,,,,4.538000,0.150000,-0.150000,0,,,,
64,EPIC 201488365.01,HIP 54766,,1,CANDIDATE,3.36431150000,,,0,,,,,85.60000000,,,0,,,,,,,,,35.20000000,,,0,7.4000000,,,0,0.62480000,,,0,6240.00,,,0,1.320000,,,0,,,,,,,,,,,,,,,,
65,EPIC 201497682 b,EPIC 201497682,K2-297 b,1,CONFIRMED,2.13174000000,0.00022000000,-0.00022000000,0,,,,,0.69200000,0.05900000,-0.04800000,0,,,,,,,,,,,,,,,,,0.01150000,0.00080000,-0.00080000,0,,,,,,,,,0.780000,0.085000,-0.170000,0,,,,,,,,,,,,
66,EPIC 201497682.01,EPIC 201497682,,0,CANDIDATE,13.83781400000,,,0,,,,,1.96000000,,,0,,,,,,,,,0.06630000,,,0,2.8400000,,,0,0.02306000,,,0,4535.00,,,0,0.700000,,,0,,,,,,,,,,,,,,,,
67,EPIC 201497682.01,EPIC 201497682,,1,CANDIDATE,13.83940000000,0.00300000000,-0.00290000000,0,,,,,1.29000000,0.11000000,-0.17000000,0,,,,,,,,,0.04870000,0.00450000,-0.00460000,0,2.5200000,0.3360000,-0.3120000,0,0.02140000,0.00170000,-0.00270000,0,,,,,0.554000,0.016000,-0.023000,0,,,,,,,,,,,,,,,,
68,EPIC 201497682.02,EPIC 201497682,,1,CANDIDATE,7.79983000000,0.00075000000,-0.00073000000,0,,,,,1.37000000,0.15000000,-0.44000000,0,,,,,,,,,0.05610000,0.00350000,-0.00370000,0,3.0000000,0.2400000,-0.4080000,0,0.02270000,0.00230000,-0.00720000,0,,,,,0.554000,0.016000,-0.023000,0,,,,,,,,,,,,,,,,
69,EPIC 201497682.02,EPIC 201497682,,0,CANDIDATE,7.79915860000,,,0,,,,,1.57000000,,,0,,,,,,,,,0.04230000,,,0,2.9400000,,,0,0.01829000,,,0,4535.00,,,0,0.700000,,,0,,,,,,,,,,,,,,,,
70,EPIC 201497682.04,EPIC 201497682,,1,CANDIDATE,3.88300000000,0.00032000000,-0.00032000000,0,,,,,1.06000000,0.09500000,-0.15300000,0,162.0000,117.0000,-66.0000,0,,,,,0.03220000,0.00300000,-0.00300000,0,2.0300000,0.1600000,-0.2200000,0,0.01760000,0.00150000,-0.00240000,0,,,,,0.554000,0.016000,-0.023000,0,,,,,,,,,,,,,,,,
71,EPIC 201512465.01,EPIC 201512465,,0,CANDIDATE,2.33309820000,,,0,,,,,5.48000000,,,0,,,,,,,,,0.99300000,,,0,1.4000000,,,0,0.10610000,,,0,3726.00,,,0,0.500000,,,0,,,,,,,,,,,,,,,,
72,EPIC 201512465.01,EPIC 201512465,,0,CANDIDATE,2.33293000000,0.00014000000,-0.00014000000,0,,,,,3.20000000,5.20000000,-5.20000000,0,,,,,,,,,,,,,1.2096000,0.1800000,-0.1800000,0,0.12000000,0.21000000,-0.21000000,0,3508.00,94.00,-94.00,0,0.224000,0.025000,-0.025000,0,,,,,,,,,5.062000,0.050000,-0.050000,0,,,,
73,EPIC 201512465.01,EPIC 201512465,,1,CANDIDATE,2.33312300000,0.00010600000,-0.00009600000,0,,,,,2.95000000,0.65000000,-3.02000000,0,,,,,,,,,1.27000000,0.13000000,-0.13000000,0,1.1280000,0.1440000,-0.1680000,0,0.12100000,0.02200000,-0.12300000,0,,,,,0.224000,0.026000,-0.025000,0,,,,,,,,,,,,,,,,
74,EPIC 201515470.01,EPIC 201515470,,1,CANDIDATE,20.20730000000,0.00290000000,-0.00270000000,0,,,,,2.12000000,0.29000000,-0.37000000,0,,,,,,,,,0.07350000,0.00500000,-0.00520000,0,3.7200000,0.2880000,-0.2880000,0,0.02550000,0.00210000,-0.00440000,0,,,,,0.762400,0.081100,-0.007400,0,,,,,,,,,,,,,,,,
75,EPIC 201516974.01,EPIC 201516974,,1,CANDIDATE,36.70990000000,0.01240000000,-0.01260000000,0,,,,,,,,,,,,,,,,,,,,,17.6640000,1.6800000,-0.9360000,0,0.04890000,0.00280000,-0.00330000,0,5069.12,63.82,-63.82,0,5.338710,,,0,,,,,,,,,,,,,,,,
76,EPIC 201516974.01,EPIC 201516974,,0,CANDIDATE,36.76233700000,,,0,,,,,3.44000000,,,0,,,,,,,,,0.17700000,,,0,18.7300000,,,0,0.03712000,,,0,4932.00,,,0,0.750000,,,0,,,,,,,,,,,,,,,,
77,EPIC 201521212.01,EPIC 201521212,,1,CANDIDATE,19.56579900000,0.00358400000,-0.00378800000,0,,,,,6.41200000,1.26700000,-0.96000000,0,,,,,,,,,,,,,5.3000000,,,0,0.06880000,0.00800000,-0.00400000,0,4486.00,169.00,-169.00,0,0.854000,0.139000,-0.119000,0,1.193000,0.718000,-0.450000,0,,,,,4.652000,0.154000,-0.154000,0,,,,
78,EPIC 201528215.01,EPIC 201528215,,1,CANDIDATE,6.39916000000,0.00074000000,-0.00073000000,0,,,,,1.48000000,0.12000000,-0.24000000,0,,,,,,,,,0.04010000,0.00340000,-0.00360000,0,2.4720000,0.1920000,-0.2640000,0,0.01940000,0.00160000,-0.00300000,0,,,,,0.700600,0.004500,-0.030000,0,,,,,,,,,,,,,,,,
79,EPIC 201528215.01,EPIC 201528215,,0,CANDIDATE,6.39913980000,,,0,,,,,1.85000000,,,0,,,,,,,,,0.04490000,,,0,2.1000000,,,0,0.01901000,,,0,5210.00,,,0,0.800000,,,0,,,,,,,,,,,,,,,,
80,EPIC 201534540.01,EPIC 201534540,,1,CANDIDATE,2.72273204000,,,0,,,,,,,,,,,,,,,,,1.49400000,0.17800000,-0.17800000,0,3.5960000,0.2560000,-0.2560000,0,,,,,8002.00,118.83,-139.60,0,2.859760,0.105209,-0.091977,0,1.930000,0.353832,-0.242133,0,1.48015,0.02401,-0.01954,0,3.810970,0.074470,-0.074570,0,0.116341,0.021006,-0.023047,0
81,EPIC 201541160.01,EPIC 201541160,,1,CANDIDATE,15.69514200000,0.00156900000,-0.00171500000,0,,,,,2.02800000,0.19500000,-0.16800000,0,,,,,,,,,,,,,2.9000000,,,0,0.02970000,0.00200000,-0.00100000,0,4270.00,138.00,-138.00,0,0.625000,0.047000,-0.043000,0,0.743000,0.339000,-0.228000,0,,,,,4.719000,0.150000,-0.150000,0,,,,
82,EPIC 201543531.01,EPIC 201543531,,1,CANDIDATE,2.48038000000,0.00028000000,-0.00031000000,0,,,,,1.44000000,0.30000000,-1.27000000,0,,,,,,,,,0.01160000,0.00120000,-0.00130000,0,1.8480000,0.3120000,-0.3840000,0,0.01040000,0.00150000,-0.00910000,0,,,,,1.270000,0.200000,-0.120000,0,,,,,,,,,,,,,,,,
83,EPIC 201546136.01,EPIC 201546136,,0,CANDIDATE,1.96685790000,,,0,,,,,1.51000000,,,0,,,,,,,,,0.03220000,,,0,2.4000000,,,0,0.01764000,,,0,5063.00,,,0,0.770000,,,0,,,,,,,,,,,,,,,,
84,EPIC 201546136.01,EPIC 201546136,,1,CANDIDATE,1.96712000000,0.00017000000,-0.00017000000,0,,,,,1.73000000,0.36000000,-1.94000000,0,,,,,,,,,0.03610000,0.00240000,-0.00240000,0,2.7120000,0.2400000,-0.4080000,0,0.01920000,0.00360000,-0.02150000,0,,,,,0.826000,0.074000,-0.033000,0,,,,,,,,,,,,,,,,
85,EPIC 201555883.01,EPIC 201555883,,1,FALSE POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4419.00,29.00,-33.00,0,0.520000,0.080000,-0.010000,0,,,,,,,,,,,,,,,,
86,EPIC 201556134.01,EPIC 201556134,,1,CANDIDATE,12.72674300000,,,0,,,,,1.91000000,,,0,,,,,,,,,0.05790000,,,0,3.8800000,,,0,0.02141000,,,0,4767.00,,,0,0.730000,,,0,,,,,,,,,,,,,,,,
87,EPIC 201561956.01,EPIC 201561956,,1,CANDIDATE,13.23590000000,0.00300000000,-0.00310000000,0,,,,,2.09000000,0.23000000,-0.48000000,0,,,,,,,,,0.04690000,0.00520000,-0.00580000,0,2.6400000,0.2880000,-0.3840000,0,0.02080000,0.00220000,-0.00460000,0,,,,,0.924000,0.033000,-0.050000,0,,,,,,,,,,,,,,,,
88,EPIC 201563164.01,EPIC 201563164,,1,CANDIDATE,0.18746328000,,,0,,,,,217.00000000,,,0,,,,,,,,,1.32000000,,,0,1.0700000,,,0,0.12360000,,,0,46696.00,,,0,17.270000,,,0,,,,,,,,,,,,,,,,
89,EPIC 201565013.01,EPIC 201565013,,0,CANDIDATE,8.63826310000,,,0,,,,,8.53000000,,,0,,,,,,,,,2.43000000,,,0,1.8900000,,,0,0.16200000,,,0,3720.00,,,0,0.500000,,,0,,,,,,,,,,,,,,,,
90,EPIC 201565013.01,EPIC 201565013,,0,CANDIDATE,8.63829000000,0.00017000000,-0.00017000000,0,,,,,6.81000000,0.76000000,-0.76000000,0,,,,,,,,,,,,,1.5319200,0.0710400,-0.0710400,0,0.14080000,0.00750000,-0.00750000,0,3960.00,48.00,-48.00,0,0.438000,0.042000,-0.042000,0,,,,,,,,,4.844000,0.050000,-0.050000,0,,,,
91,EPIC 201565013.01,EPIC 201565013,,0,CANDIDATE,8.63810000000,0.00024000000,-0.00024000000,0,,,,,15.99000000,9.19000000,-9.19000000,0,,,,,536.00,37.00,-37.00,0,,,,,,,,,,,,,3987.00,142.00,-68.00,0,0.500000,0.120000,-0.030000,0,,,,,,,,,,,,,,,,
92,EPIC 201565013.01,EPIC 201565013,,1,CANDIDATE,8.63795000000,0.00013000000,-0.00013000000,0,,,,,15.10000000,4.70000000,-7.30000000,0,,,,,,,,,2.73800000,0.05000000,-0.05000000,0,2.0472000,0.0720000,-0.0816000,0,0.31700000,0.09400000,-0.15000000,0,,,,,0.438000,0.044000,-0.040000,0,,,,,,,,,,,,,,,,
93,EPIC 201569483.01,EPIC 201569483,,1,FALSE POSITIVE,5.79688610000,,,0,,,,,24.20000000,,,0,,,,,,,,,9.43000000,,,0,2.5700000,,,0,0.32320000,,,0,4721.00,,,0,0.720000,,,0,,,,,,,,,,,,,,,,
94,EPIC 201569483.01,EPIC 201569483,,0,FALSE POSITIVE,5.79687000000,0.00000000000,0.00000000000,0,,,,,27.81000000,3.56000000,-3.56000000,0,,,,,930.00,51.00,-51.00,0,,,,,,,,,,,,,5192.00,55.00,-70.00,0,0.790000,0.060000,-0.050000,0,,,,,,,,,,,,,,,,
95,EPIC 201577017.01,EPIC 201577017,,1,CANDIDATE,0.47752520000,0.00000220000,-0.00000210000,0,,,,,20.10000000,3.40000000,-4.50000000,0,,,,,,,,,1.52550000,0.00890000,-0.00890000,0,2.0472000,0.0240000,-0.0216000,0,0.35300000,0.05400000,-0.07200000,0,,,,,0.522000,0.039000,-0.049000,0,,,,,,,,,,,,,,,,
96,EPIC 201577112.01,EPIC 201577112,,0,CANDIDATE,22.19799200000,,,0,,,,,5.34000000,,,0,,,,,,,,,1.52000000,,,0,2.5400000,,,0,0.11200000,,,0,3508.00,,,0,0.400000,,,0,,,,,,,,,,,,,,,,
97,EPIC 201577112.01,EPIC 201577112,,1,CANDIDATE,44.39400000000,0.00240000000,-0.00240000000,0,,,,,4.07000000,1.02000000,-0.98000000,0,,,,,,,,,1.51700000,0.06400000,-0.06800000,0,2.7840000,0.1440000,-0.2400000,0,0.11740000,0.00700000,-0.01140000,0,,,,,0.318000,0.077000,-0.070000,0,,,,,,,,,,,,,,,,
98,EPIC 201588420.01,EPIC 201588420,,1,CANDIDATE,3.29163000000,0.00015000000,-0.00015000000,0,,,,,1.17000000,0.10000000,-0.24000000,0,,,,,,,,,0.03940000,0.00260000,-0.00280000,0,1.2888000,0.0912000,-0.1272000,0,0.01890000,0.00150000,-0.00370000,0,,,,,0.567000,0.019000,-0.031000,0,,,,,,,,,,,,,,,,
99,EPIC 201588420.01,EPIC 201588420,,0,CANDIDATE,3.29089980000,,,0,,,,,1.57000000,,,0,,,,,,,,,0.04060000,,,0,0.9600000,,,0,0.01804000,,,0,4671.00,,,0,0.720000,,,0,,,,,,,,,,,,,,,,
100,EPIC 201595106 b,EPIC 201595106,K2-360 b,0,CONFIRMED,0.87721400000,0.00006000000,-0.00006000000,0,,,,,1.30000000,0.10000000,-0.10000000,0,,,,,,,,,,,,,,,,,0.01260000,0.00098000,-0.00036000,0,5820.00,20.00,-20.00,0,0.930000,0.060000,-0.060000,0,,,,,,,,,4.600000,0.100000,-0.100000,0,,,,
101,EPIC 201595106 b,EPIC 201595106,K2-360 b,1,CONFIRMED,0.87724000000,0.00004000000,-0.00004000000,0,0.0177000000,0.0003000000,-0.0003000000,0,1.56500000,0.07900000,-0.07900000,0,2852.0000,107.0000,-107.0000,0,2038.00,39.00,-39.00,0,,,,,,,,,0.01470000,0.00070000,-0.00070000,0,5679.00,60.00,-39.00,0,0.980000,0.025000,-0.025000,0,0.958000,0.048000,-0.048000,0,-0.04915,0.00723,-0.00736,0,4.435000,0.035000,-0.035000,0,,,,
102,EPIC 201595106 b,EPIC 201595106,K2-360 b,0,CONFIRMED,0.87703000000,0.00011000000,-0.00013000000,0,,,,,1.20000000,0.11000000,-0.10000000,0,,,,,1874.00,16.00,-16.00,0,0.02500000,,,0,1.0008000,,,0,0.01140000,0.00110000,-0.00090000,0,5711.17,129.09,-85.29,0,0.990833,0.043820,-0.048447,0,1.018000,0.135649,-0.116947,0,-0.02640,0.01165,-0.02124,0,4.453810,0.074926,-0.069805,0,1.475411,0.257732,-0.325113,0
103,EPIC 201595106 b,EPIC 201595106,K2-360 b,0,CONFIRMED,0.87718300000,0.00005700000,-0.00005700000,0,,,,,1.40575209,0.20796795,-0.12587500,0,,,,,,,,,,,,,,,,,0.01382100,0.00181300,-0.00110300,0,5705.00,50.00,-50.00,0,0.932487,0.063740,-0.037849,0,,,,,,,,,4.480000,0.100000,-0.100000,0,,,,
104,EPIC 201596733.01,EPIC 201596733,,0,CANDIDATE,2.89641390000,,,0,,,,,2.45000000,,,0,,,,,,,,,0.28900000,,,0,1.6300000,,,0,0.04958000,,,0,3547.00,,,0,0.420000,,,0,,,,,,,,,,,,,,,,
105,EPIC 201596733.01,EPIC 201596733,,0,CANDIDATE,2.89607106000,,,0,,,,,,,,,,,,,,,,,0.38300000,0.07200000,-0.07200000,0,1.8740000,0.6030000,-0.6030000,0,,,,,3565.00,157.00,-157.00,0,0.524138,0.015688,-0.015688,0,0.521398,0.020369,-0.020369,0,-1.39818,0.09245,-0.11760,0,4.716350,0.009031,-0.009031,0,5.105023,0.259267,-0.259267,0
106,EPIC 201596733.01,EPIC 201596733,,1,CANDIDATE,2.89652800000,0.00006100000,-0.00006000000,0,,,,,1.45000000,0.29000000,-0.29000000,0,,,,,,,,,0.32740000,0.00820000,-0.00870000,0,1.5984000,0.0744000,-0.1320000,0,0.05510000,0.00370000,-0.00720000,0,,,,,0.242000,0.045000,-0.036000,0,,,,,,,,,,,,,,,,
107,EPIC 201606542.01,EPIC 201606542,,0,CANDIDATE,0.44433632000,,,0,,,,,1.01000000,,,0,,,,,,,,,0.01340000,,,0,0.7200000,,,0,0.01068000,,,0,5208.00,,,0,0.800000,,,0,,,,,,,,,,,,,,,,
108,EPIC 201606542.01,EPIC 201606542,,1,CANDIDATE,0.44437200000,0.00004200000,-0.00004200000,0,,,,,1.22000000,0.23000000,-0.23000000,0,,,,,,,,,,,,,,,,,0.01360000,0.00200000,-0.00200000,0,5540.00,,,0,0.820000,0.050000,-0.050000,0,,,,,,,,,4.810000,,,0,,,,
109,EPIC 201615463 c,K2-166,K2-166 c,1,CONFIRMED,3.80464000000,0.00091000000,-0.00105000000,0,,,,,1.22000000,0.21000000,-0.17000000,0,,,,,,,,,,,,,,,,,0.00930000,0.00070000,-0.00070000,0,,,,,,,,,1.073000,0.034000,-0.034000,0,,,,,,,,,,,,
110,EPIC 201617985.01,EPIC 201617985,,0,CANDIDATE,7.28161000000,0.00078000000,-0.00078000000,0,,,,,1.78000000,0.43000000,-0.43000000,0,,,,,518.00,16.00,-16.00,0,,,,,,,,,,,,,3742.00,31.00,-36.00,0,0.490000,0.030000,-0.030000,0,,,,,,,,,,,,,,,,
111,EPIC 201617985.01,EPIC 201617985,,0,CANDIDATE,7.28116000000,0.00055000000,-0.00058000000,0,,,,,1.79000000,0.20000000,-0.18000000,0,,,,,,,,,,,,,,,,,0.03300000,0.00300000,-0.00300000,0,3726.00,157.00,-157.00,0,0.541438,0.016101,-0.016101,0,0.537488,0.020299,-0.020299,0,-1.29324,0.08959,-0.11300,0,4.701340,0.009428,-0.009428,0,4.774067,0.245906,-0.245906,0
112,EPIC 201617985.01,EPIC 201617985,,1,CANDIDATE,7.28076000000,0.00034000000,-0.00038000000,0,,,,,2.60000000,1.20000000,-1.80000000,0,,,,,,,,,0.12930000,0.00740000,-0.00740000,0,1.8720000,0.3600000,-0.1920000,0,0.06000000,0.02700000,-0.04200000,0,,,,,0.399000,0.043000,-0.008000,0,,,,,,,,,,,,,,,,
113,EPIC 201617985.01,EPIC 201617985,,0,CANDIDATE,7.28138000000,0.00044000000,-0.00044000000,0,,,,,17.00000000,14.00000000,-14.00000000,0,,,,,,,,,,,,,1.3200000,0.2496000,-0.2496000,0,0.41000000,0.34000000,-0.34000000,0,3784.00,58.00,-58.00,0,0.399000,0.018000,-0.018000,0,,,,,,,,,4.883000,0.050000,-0.050000,0,,,,
114,EPIC 201617985.01,EPIC 201617985,,0,CANDIDATE,7.28131000000,,,0,,,,,1.90000000,,,0,,,,,,,,,0.11600000,,,0,1.3100000,,,0,0.03172000,,,0,3748.00,,,0,0.510000,,,0,,,,,,,,,,,,,,,,
